Country,Year,Status,GDP,Population,Schooling,Lifeexpectancy,AdultMortality,infantdeaths,under-fivedeaths
SouthSudan,2012,Developing,958.45581,1818258,4.9,56,347,26,40
SouthSudan,2011,Developing,176.9713,1448857,4.9,55.4,355,27,41
SouthSudan,2010,Developing,1562.239346,167192,0,55,359,27,41
SouthSudan,2009,Developing,1264.78998,967667,0,54.3,369,27,42
SouthSudan,2008,Developing,1678.711862,9263136,0,53.6,377,27,42
SouthSudan,2007,Developing,,88568,0,53.1,381,27,43
SouthSudan,2006,Developing,,8468152,0,52.5,383,28,43
SouthSudan,2005,Developing,,818877,0,51.9,383,28,44
SouthSudan,2004,Developing,,7787655,0,51.4,383,29,45
SouthSudan,2003,Developing,,751642,0,58,383,29,46
SouthSudan,2002,Developing,,7237276,0,52,382,30,48
SouthSudan,2001,Developing,,6974442,0,49.6,381,30,49
SouthSudan,2000,Developing,,67656,0,48.9,38,31,50
Spain,2015,Developed,25683.84565,46447697,17.7,82.8,56,1,1
Spain,2014,Developed,296.47225,4648882,17.6,82.6,58,1,1
Spain,2013,Developed,2921.9342,466245,17.5,82.4,6,1,2
Spain,2012,Developed,28562.29324,4677355,17.2,82,61,1,2
Spain,2011,Developed,31834.21816,46742697,16.9,82.1,63,1,2
Spain,2010,Developed,3736.228,46576897,16.4,81.9,64,1,2
Spain,2009,Developed,32333.4661,46362946,16.3,81.6,66,2,2
Spain,2008,Developed,35578.73619,4595416,16.1,81.3,7,2,2
Spain,2007,Developed,3279.414,4522683,16,89,72,2,2
Spain,2006,Developed,28482.6948,44397319,15.9,88,73,2,2
Spain,2005,Developed,2651.71745,43653155,15.8,81,77,2,2
Spain,2004,Developed,24918.64584,42921895,15.6,81,79,2,2
Spain,2003,Developed,21495.7741,42187645,15.6,79.4,83,2,2
Spain,2002,Developed,1719.53541,41431558,15.7,79.5,83,2,2
Spain,2001,Developed,15323.6114,485412,15.7,79.4,84,2,2
Spain,2000,Developed,14676.769,4567864,15.7,79.1,86,2,2
SriLanka,2015,Developing,3844.89123,2966,14,74.9,138,3,3
SriLanka,2014,Developing,382.54994,2771,14,74.7,141,3,3
SriLanka,2013,Developing,361.289374,2585,13.8,74.6,142,3,3
SriLanka,2012,Developing,335.521375,2425,13.7,74.5,143,3,4
SriLanka,2011,Developing,322.992615,2271,13.6,74.5,141,3,4
SriLanka,2010,Developing,2819.511161,2119,13.5,74.5,138,3,4
SriLanka,2009,Developing,216.681584,19968,13.4,71.8,183,4,4
SriLanka,2008,Developing,254.489192,19817,13.3,72.3,172,4,4
SriLanka,2007,Developing,1644.816372,19668,13.2,73.7,146,4,5
SriLanka,2006,Developing,1448.7611,1952,13.1,73.8,145,4,5
SriLanka,2005,Developing,1259.87591,19373,12.9,74.2,138,4,5
SriLanka,2004,Developing,174.6692,19228,12.8,69.1,197,6,10
SriLanka,2003,Developing,989.4547732,1983,12.7,73.9,146,5,5
SriLanka,2002,Developing,873.1472436,18939,12.6,73.7,149,5,5
SriLanka,2001,Developing,837.699787,18797,12.5,72.7,16,5,6
SriLanka,2000,Developing,875.412178,18655,12.4,71.5,175,5,6
Sudan,2015,Developing,2513.884661,3864783,7.2,64.1,225,58,85
Sudan,2014,Developing,2176.89829,37737913,7.2,63.8,229,59,86
Sudan,2013,Developing,1955.66799,36849918,7,63.5,232,60,88
Sudan,2012,Developing,1892.894352,3599192,6.8,63.2,235,61,89
Sudan,2011,Developing,1666.857757,35167314,7,62.7,241,61,91
Sudan,2010,Developing,1476.47887,34385963,7,62.5,243,62,92
Sudan,2009,Developing,1226.884381,3365619,6.8,62,248,63,94
Sudan,2008,Developing,1291.528826,32955496,6.3,61.8,251,64,95
Sudan,2007,Developing,1115.6952,32282526,6.4,61.4,254,65,97
Sudan,2006,Developing,893.8793645,316764,6.2,61,26,66,99
Sudan,2005,Developing,679.7539949,3911914,6.1,67,261,66,101
Sudan,2004,Developing,565.569459,3186341,5.7,59.7,278,68,102
Sudan,2003,Developing,477.738478,29435944,5.6,59.6,278,69,104
Sudan,2002,Developing,412.1517561,28679565,5.6,59.4,277,70,106
Sudan,2001,Developing,377.5254454,279455,5.6,58.9,283,71,108
Sudan,2000,Developing,361.35843,2725535,5.5,58.6,284,71,109
Suriname,2015,Developing,8818.982566,55328,12.7,71.6,176,0,0
Suriname,2014,Developing,9564.46383,547928,12.7,71.4,178,0,0
Suriname,2013,Developing,9484.56898,54254,12.7,71.2,179,0,0
Suriname,2012,Developing,9272.413453,53777,12.7,71.3,178,0,0
Suriname,2011,Developing,8318.97692,531589,12.5,76,187,0,0
Suriname,2010,Developing,833.31332,52613,12.3,73,19,0,0
Suriname,2009,Developing,7443.85178,52619,12.1,70,196,0,0
Suriname,2008,Developing,6858.163158,515148,11.9,69.8,196,0,0
Suriname,2007,Developing,5761.39536,5975,11.7,69.5,22,0,0
Suriname,2006,Developing,527.92,5437,11.5,69.3,199,0,0
Suriname,2005,Developing,3595.8855,498946,11.3,68.9,25,0,0
Suriname,2004,Developing,36.48773,49363,11.1,68.3,214,0,0
Suriname,2003,Developing,263.1399,488332,10.9,68,223,0,0
Suriname,2002,Developing,2232.513244,48344,11,67.9,221,0,0
Suriname,2001,Developing,1598.77512,47774,11,67.7,219,0,0
Suriname,2000,Developing,1888.61829,47239,11.1,67.4,224,0,0
Swaziland,2015,Developing,3136.92511,131911,11.4,58.9,373,2,3
Swaziland,2014,Developing,3464.35169,129597,11.4,58.4,382,2,3
Swaziland,2013,Developing,3598.75972,1271456,11.4,57.6,393,2,3
Swaziland,2012,Developing,3851.51547,1248158,11.3,56.5,412,2,3
Swaziland,2011,Developing,3934.27325,1225258,11.2,55,438,2,3
Swaziland,2010,Developing,369.239336,122843,11,53.6,459,2,4
Swaziland,2009,Developing,332.517125,118675,10.8,52.6,46,3,4
Swaziland,2008,Developing,2842.438422,1158897,10.6,51.4,477,3,4
Swaziland,2007,Developing,347.48798,1138434,10.5,50,51,3,4
Swaziland,2006,Developing,2937.36723,112514,9.9,47.8,564,3,4
Swaziland,2005,Developing,2873.862141,115873,9.7,46,63,3,4
Swaziland,2004,Developing,2529.633557,19553,9.4,45.6,69,3,4
Swaziland,2003,Developing,22.99449,187392,9.1,45.9,6,3,4
Swaziland,2002,Developing,1324.996228,1893,9.2,46.4,587,3,4
Swaziland,2001,Developing,1437.634951,172927,9.3,47.1,568,3,4
Swaziland,2000,Developing,1637.4567,161468,9.4,48.4,536,3,4
Sweden,2015,Developed,5585.25847,9799186,15.9,82.4,53,0,0
Sweden,2014,Developed,5918.19898,969611,15.8,82.3,54,0,0
Sweden,2013,Developed,6283.24522,96379,15.8,81.9,57,0,0
Sweden,2012,Developed,57134.777,9519374,15.8,81.7,57,0,0
Sweden,2011,Developed,59593.28711,9449213,16,81.7,58,0,0
Sweden,2010,Developed,5276.25591,9378126,15.8,81.5,58,0,0
Sweden,2009,Developed,4627.592,9298515,15.8,81.4,62,0,0
Sweden,2008,Developed,55746.84238,9219637,15.7,81.1,62,0,0
Sweden,2007,Developed,53324.37937,914892,15.8,89,63,0,0
Sweden,2006,Developed,46256.4716,9855,15.9,88,64,0,0
Sweden,2005,Developed,4385.35315,929572,16,85,66,0,0
Sweden,2004,Developed,42442.2245,8993531,16,83,7,0,0
Sweden,2003,Developed,36961.42537,8958229,15.9,82,69,0,0
Sweden,2002,Developed,29571.7446,8924958,15.9,79.9,71,0,0
Sweden,2001,Developed,26969.24457,889596,15.9,79.8,73,0,0
Sweden,2000,Developed,29283.55,887219,15.9,79.6,73,0,0
Switzerland,2015,Developed,8989.8424,8282396,16,83.4,49,0,0
Switzerland,2014,Developed,85814.58857,8188649,15.9,83.2,51,0,0
Switzerland,2013,Developed,84658.88768,889346,15.8,83,52,0,0
Switzerland,2012,Developed,83164.38795,7996861,15.7,82.7,54,0,0
Switzerland,2011,Developed,87998.44468,7912398,15.6,82.6,55,0,0
Switzerland,2010,Developed,74276.71842,782499,15.4,82.3,57,0,0
Switzerland,2009,Developed,69672.471,7743831,15.3,82.1,6,0,0
Switzerland,2008,Developed,72119.5687,7647675,15.3,82,6,0,0
Switzerland,2007,Developed,63223.46778,7551117,15.3,81.7,63,0,0
Switzerland,2006,Developed,57348.92788,7483934,15.2,81.5,65,0,0
Switzerland,2005,Developed,54797.54663,7437115,15.2,81.1,66,0,0
Switzerland,2004,Developed,53255.97631,7389625,15.1,81,69,0,0
Switzerland,2003,Developed,4796.56497,73391,15,85,72,0,0
Switzerland,2002,Developed,41336.72192,7284753,15.2,84,74,0,0
Switzerland,2001,Developed,38538.64447,7229854,15.2,82,75,0,0
Switzerland,2000,Developed,37813.23426,718425,15.1,79.7,78,0,0
SyrianArabRepublic,2015,Developing,,18734987,9,64.5,293,6,8
SyrianArabRepublic,2014,Developing,,19239,9,64.4,294,7,8
SyrianArabRepublic,2013,Developing,,1989141,13,63.6,37,7,9
SyrianArabRepublic,2012,Developing,,24271,12.5,62.8,32,7,9
SyrianArabRepublic,2011,Developing,,2863993,12,71.7,163,7,8
SyrianArabRepublic,2010,Developing,,2118834,11.7,73.7,127,7,9
SyrianArabRepublic,2009,Developing,,2824893,11.8,73.8,124,7,9
SyrianArabRepublic,2008,Developing,,2325443,11.6,73.8,122,8,9
SyrianArabRepublic,2007,Developing,258.3529,1963286,11.5,73.8,121,8,9
SyrianArabRepublic,2006,Developing,1762.24617,18914977,11.4,73.7,123,8,10
SyrianArabRepublic,2005,Developing,1577.457182,18294611,11,73.5,127,9,10
SyrianArabRepublic,2004,Developing,148.852738,1786638,10.6,73.2,131,9,10
SyrianArabRepublic,2003,Developing,1253.39143,17415266,10.3,73,134,9,11
SyrianArabRepublic,2002,Developing,1263.13455,178791,10.2,72.8,135,9,11
SyrianArabRepublic,2001,Developing,1258.421953,16766899,10.1,72.7,135,10,11
SyrianArabRepublic,2000,Developing,1177.629268,1641848,10,72.6,136,10,12
Tajikistan,2015,Developing,918.6771543,8548651,11.3,69.7,161,10,11
Tajikistan,2014,Developing,114.45919,8362745,11.3,69.6,162,10,11
Tajikistan,2013,Developing,14.214412,817789,11.2,69.3,163,10,11
Tajikistan,2012,Developing,954.725253,799562,11.1,68.8,164,10,12
Tajikistan,2011,Developing,834.5412953,7815949,11.1,68.1,166,10,12
Tajikistan,2010,Developing,738.3475227,764163,11.1,67.3,171,10,12
Tajikistan,2009,Developing,666.3458569,7472819,11.1,66.7,174,10,12
Tajikistan,2008,Developing,76.914128,739728,10.8,66.4,178,10,12
Tajikistan,2007,Developing,52.35956,7152385,10.9,66.1,181,10,12
Tajikistan,2006,Developing,44.2872665,7557,10.7,65.9,183,10,12
Tajikistan,2005,Developing,337.359236,6854176,10.6,65.5,194,10,12
Tajikistan,2004,Developing,39.281834,6712841,10.5,65.9,177,11,13
Tajikistan,2003,Developing,236.314438,6576877,10.1,65.2,182,11,14
Tajikistan,2002,Developing,189.3878519,6447688,9.8,64.3,193,12,15
Tajikistan,2001,Developing,17.8159721,6327125,9.7,64,194,13,16
Tajikistan,2000,Developing,138.436633,621625,9.6,63.7,198,14,17
Thailand,2015,Developing,5814.863134,686576,13.6,74.9,148,8,9
Thailand,2014,Developing,5941.8471,68416772,13.6,74.6,152,8,10
Thailand,2013,Developing,6171.262444,6814365,13.6,74.5,153,9,10
Thailand,2012,Developing,5859.915622,67843979,13.7,74.3,154,9,11
Thailand,2011,Developing,5491.159981,675313,13.3,74.1,155,10,11
Thailand,2010,Developing,575.32176,672888,13.1,73.9,158,10,12
Thailand,2009,Developing,4212.5492,66881867,13,73.7,16,11,12
Thailand,2008,Developing,4378.68746,6654576,12.9,73.5,162,11,13
Thailand,2007,Developing,3972.26475,66195615,12.3,73.3,165,12,14
Thailand,2006,Developing,3368.952576,65824164,12.4,73,168,13,15
Thailand,2005,Developing,2893.651356,6542547,12,72.5,177,13,15
Thailand,2004,Developing,2659.83918,652231,11.9,71.6,189,14,16
Thailand,2003,Developing,2358.93629,64554952,11.8,71.7,189,15,18
Thailand,2002,Developing,296.54617,6473164,11.5,71.4,192,16,19
Thailand,2001,Developing,1893.145377,63543322,11.2,71.2,194,17,20
Thailand,2000,Developing,27.564826,6295821,10.9,71.1,194,18,21
TheformerYugoslavrepublicofMacedonia,2015,Developing,,,12.9,75.7,12,0,0
TheformerYugoslavrepublicofMacedonia,2014,Developing,,,12.9,75.5,12,0,0
TheformerYugoslavrepublicofMacedonia,2013,Developing,,,12.9,75.3,14,0,0
TheformerYugoslavrepublicofMacedonia,2012,Developing,,,12.9,75.1,15,0,0
TheformerYugoslavrepublicofMacedonia,2011,Developing,,,12.9,74.9,17,0,0
TheformerYugoslavrepublicofMacedonia,2010,Developing,,,13,74.7,18,0,0
TheformerYugoslavrepublicofMacedonia,2009,Developing,,,13,74.4,111,0,0
TheformerYugoslavrepublicofMacedonia,2008,Developing,,,12.2,74.2,111,0,0
TheformerYugoslavrepublicofMacedonia,2007,Developing,,,12.2,73.5,12,0,0
TheformerYugoslavrepublicofMacedonia,2006,Developing,,,12.1,73.7,122,0,0
TheformerYugoslavrepublicofMacedonia,2005,Developing,,,11.9,73.6,12,0,0
TheformerYugoslavrepublicofMacedonia,2004,Developing,,,11.9,73.5,12,0,0
TheformerYugoslavrepublicofMacedonia,2003,Developing,,,11.9,73.2,126,0,0
TheformerYugoslavrepublicofMacedonia,2002,Developing,,,11.9,72.8,128,0,0
TheformerYugoslavrepublicofMacedonia,2001,Developing,,,11.8,73.1,126,0,0
TheformerYugoslavrepublicofMacedonia,2000,Developing,,,11.7,72.6,125,0,0
Timor-Leste,2015,Developing,1161.76935,124977,12.5,68.3,152,2,2
Timor-Leste,2014,Developing,1153.51578,1212814,12.5,68,155,2,2
Timor-Leste,2013,Developing,117.765674,1184366,12.5,67.7,158,2,2
Timor-Leste,2012,Developing,1117.77724,115676,12.5,67.4,159,2,2
Timor-Leste,2011,Developing,114.56179,1131523,12.5,67.2,161,2,3
Timor-Leste,2010,Developing,849.8626972,119591,12.4,66.9,163,2,3
Timor-Leste,2009,Developing,757.3114436,19221,12.1,66.6,165,2,3
Timor-Leste,2008,Developing,643.71911,17811,11.7,66.2,168,2,3
Timor-Leste,2007,Developing,524.8959363,164973,11.3,65.8,173,2,3
Timor-Leste,2006,Developing,441.53226,148621,11,64.9,186,2,3
Timor-Leste,2005,Developing,478.331859,126484,10.6,63.7,26,3,3
Timor-Leste,2004,Developing,467.5438297,996698,10.2,62.3,229,3,3
Timor-Leste,2003,Developing,471.4565823,96852,9.8,61,25,3,4
Timor-Leste,2002,Developing,48.61552,923825,9.8,62,261,3,4
Timor-Leste,2001,Developing,56.4249869,892531,9.8,59.4,269,3,4
Timor-Leste,2000,Developing,422.28633,87167,0,58.7,276,3,4
Togo,2015,Developing,551.138346,741682,12,59.9,287,13,20
Togo,2014,Developing,62.1318489,7228915,12,59.7,285,13,20
Togo,2013,Developing,579.43485,742948,12,59.4,287,14,20
Togo,2012,Developing,563.6894247,6859482,12,58.9,294,14,21
Togo,2011,Developing,562.3393592,6679282,11.5,58.3,34,14,21
Togo,2010,Developing,487.9238913,652952,11,57.4,323,14,21
Togo,2009,Developing,499.6468713,633472,10.6,56.7,336,14,22
Togo,2008,Developing,513.391914,6161796,10.1,56.2,344,14,22
Togo,2007,Developing,42.764743,5997385,10.6,55.9,344,14,22
Togo,2006,Developing,377.33629,5837792,10.2,55.7,345,15,22
Togo,2005,Developing,372.1721837,5683268,10.1,55,357,15,22
Togo,2004,Developing,349.9937253,5534598,10,54.9,355,15,22
Togo,2003,Developing,31.437144,539141,9.9,54.7,355,15,22
Togo,2002,Developing,28.832123,5251472,9.7,54.7,351,15,22
Togo,2001,Developing,26.6394652,511177,9.4,54.6,345,14,22
Togo,2000,Developing,26.3932935,497367,9.3,54.6,339,14,22
Tonga,2015,Developing,493.775387,16364,14.3,73.5,133,0,0
Tonga,2014,Developing,4192.349758,15782,14.3,73.3,135,0,0
Tonga,2013,Developing,4266.557174,15328,14.3,73.2,137,0,0
Tonga,2012,Developing,451.542462,14951,14.4,73,138,0,0
Tonga,2011,Developing,445.18866,14577,14.4,72.9,14,0,0
Tonga,2010,Developing,3547.59975,14137,14.4,72.8,142,0,0
Tonga,2009,Developing,37.846563,1364,14.5,72.5,147,0,0
Tonga,2008,Developing,3392.64743,135,14.5,72.6,145,0,0
Tonga,2007,Developing,2932.315883,12357,14.5,72.5,146,0,0
Tonga,2006,Developing,2892.522663,11689,14.6,72.4,148,0,0
Tonga,2005,Developing,2594.74999,1141,14.6,72.3,15,0,0
Tonga,2004,Developing,2284.37858,146,14.6,72.2,151,0,0
Tonga,2003,Developing,229.714718,99789,13.7,72,153,0,0
Tonga,2002,Developing,1842.44421,99184,13.5,71.9,155,0,0
Tonga,2001,Developing,1837.977391,98611,13.2,71.8,157,0,0
Tonga,2000,Developing,263.27236,9882,13.7,71.6,158,0,0
TrinidadandTobago,2015,Developing,17321.83373,13692,12.7,71.2,17,0,0
TrinidadandTobago,2014,Developing,19325.24283,1354493,12.7,71.1,171,0,0
TrinidadandTobago,2013,Developing,1967.83283,1348248,12.7,71,172,0,0
TrinidadandTobago,2012,Developing,19152.531,1341588,12.6,78,174,0,0
TrinidadandTobago,2011,Developing,1953.9767,1334788,12.6,76,176,0,0
TrinidadandTobago,2010,Developing,16683.94578,13281,12.5,74,179,0,0
TrinidadandTobago,2009,Developing,1458.8796,1321618,12.5,71,183,0,0
TrinidadandTobago,2008,Developing,21188.11857,1315372,12.4,69.9,185,0,0
TrinidadandTobago,2007,Developing,1653.1844,13926,12.4,69.7,187,0,0
TrinidadandTobago,2006,Developing,1495.96337,133144,12.3,69.6,188,0,0
TrinidadandTobago,2005,Developing,12323.1275,1296934,12.3,69.5,189,0,0
TrinidadandTobago,2004,Developing,129.51914,129535,12.2,69.4,19,0,0
TrinidadandTobago,2003,Developing,884.518666,128452,12,69.3,191,0,1
TrinidadandTobago,2002,Developing,749.626612,1277837,11.9,69.2,192,0,1
TrinidadandTobago,2001,Developing,6935.721451,127238,11.8,69.1,194,0,1
TrinidadandTobago,2000,Developing,643.947262,1267984,11.7,69.1,197,0,1
Tunisia,2015,Developing,3828.91589,11273661,14.6,75.3,1,3,3
Tunisia,2014,Developing,4271.68172,1114398,14.7,75.1,12,3,3
Tunisia,2013,Developing,4199.47253,1114558,14.7,74.9,13,3,3
Tunisia,2012,Developing,4137.55421,1886668,14.6,74.9,13,3,3
Tunisia,2011,Developing,4256.91279,1761467,14.5,74.8,13,3,3
Tunisia,2010,Developing,414.15177,1639931,14.4,74.8,12,3,3
Tunisia,2009,Developing,4129.977335,1521834,14.4,74.7,12,3,3
Tunisia,2008,Developing,431.9326,147336,14.3,74.7,12,3,3
Tunisia,2007,Developing,3778.184171,129887,14.3,74.6,12,3,4
Tunisia,2006,Developing,3371.71231,1196136,14.2,74.4,12,3,4
Tunisia,2005,Developing,3194.562243,112482,13.9,74.2,14,3,4
Tunisia,2004,Developing,3112.83529,11761,13.6,74,15,3,4
Tunisia,2003,Developing,2761.969249,9939678,13.5,73.7,17,4,4
Tunisia,2002,Developing,2346.5937,9864326,13.3,73.5,19,4,5
Tunisia,2001,Developing,2254.933126,978571,13.1,73.2,11,4,5
Tunisia,2000,Developing,2213.91488,9699197,12.8,72.9,112,4,5
Turkey,2015,Developing,1979.52569,78271472,14.5,75.8,16,15,18
Turkey,2014,Developing,12127.22522,773628,14.5,75.5,17,16,19
Turkey,2013,Developing,12542.93565,75787333,14.4,75.2,19,17,20
Turkey,2012,Developing,1172.3843,74569867,14.3,74.8,112,19,22
Turkey,2011,Developing,11341.13395,7349455,13.8,74.5,114,20,23
Turkey,2010,Developing,1672.5693,72326914,13,74.2,116,21,25
Turkey,2009,Developing,936.499911,71339185,12.5,73.9,118,23,27
Turkey,2008,Developing,185.68975,74432,12.5,73.5,121,25,29
Turkey,2007,Developing,979.49246,69597281,12.3,73.2,124,26,31
Turkey,2006,Developing,834.869161,6876345,11.9,72.8,126,28,34
Turkey,2005,Developing,7384.354661,679346,11.9,72.4,129,30,36
Turkey,2004,Developing,64.72953,677855,12,72,132,33,39
Turkey,2003,Developing,4718.51291,668583,11.9,71.6,135,35,43
Turkey,2002,Developing,366.57,6514354,11.5,71.2,138,38,46
Turkey,2001,Developing,3119.63716,64191474,11.1,78,14,41,50
Turkey,2000,Developing,4316.553895,6324121,10.7,74,143,44,54
Turkmenistan,2015,Developing,6432.668768,5565284,10.8,66.3,215,6,7
Turkmenistan,2014,Developing,7962.365824,5466241,10.8,66,217,7,8
Turkmenistan,2013,Developing,734.42525,5366277,10.7,65.4,228,7,8
Turkmenistan,2012,Developing,6675.262954,5267839,10.7,65.6,22,7,8
Turkmenistan,2011,Developing,5649.978486,517461,10.6,65.6,217,7,8
Turkmenistan,2010,Developing,4439.23,58721,10.6,65.8,211,7,8
Turkmenistan,2009,Developing,436.459223,5795,10.5,65.6,215,6,8
Turkmenistan,2008,Developing,394.467675,4935762,10.5,64.5,235,6,8
Turkmenistan,2007,Developing,26.371428,487137,10.4,64.1,241,6,8
Turkmenistan,2006,Developing,2136.66815,48115,10.4,63.7,245,6,8
Turkmenistan,2005,Developing,174.51475,4754641,10.3,63.3,248,6,8
Turkmenistan,2004,Developing,1453.917166,473398,10.3,63.5,238,6,8
Turkmenistan,2003,Developing,1283.885977,4655741,10.3,63.4,231,7,8
Turkmenistan,2002,Developing,967.917468,4612,10.2,63.3,229,7,8
Turkmenistan,2001,Developing,774.4763388,45648,10.2,64,221,7,9
Turkmenistan,2000,Developing,643.17518,4516131,0,63.8,224,7,9
Tuvalu,2013,Developing,3542.13589,1819,0,,,0,0
Uganda,2015,Developing,693.8963829,414487,10,62.3,291,66,93
Uganda,2014,Developing,719.172669,38833338,10,61.5,38,68,97
Uganda,2013,Developing,662.492293,37553726,10,67,325,71,103
Uganda,2012,Developing,647.74741,3636796,10,60,339,73,109
Uganda,2011,Developing,584.3962137,3593648,10.7,59.3,347,76,114
Uganda,2010,Developing,594.9972557,33915133,10.9,58.4,362,79,119
Uganda,2009,Developing,647.17732,32771895,10.8,57.5,378,82,124
Uganda,2008,Developing,449.6928183,31663896,10.6,56.3,41,84,130
Uganda,2007,Developing,41.858631,359487,10.3,55.5,41,88,137
Uganda,2006,Developing,336.4593923,2955662,10.6,54.9,41,93,145
Uganda,2005,Developing,315.788227,2854394,10.9,53.2,446,99,155
Uganda,2004,Developing,288.236949,27568436,11.6,51.3,485,104,164
Uganda,2003,Developing,237.9995917,2662482,11.5,51,53,109,173
Uganda,2002,Developing,24.2423229,2571848,11,48.8,523,112,181
Uganda,2001,Developing,234.984775,24854892,10.8,47.7,539,115,187
Uganda,2000,Developing,257.63369,2439274,9.8,46.6,554,116,191
Ukraine,2015,Developing,2124.662666,4515429,15.3,71.3,195,4,5
Ukraine,2014,Developing,314.658296,45271947,15.2,78,23,4,5
Ukraine,2013,Developing,429.71554,454896,15.2,71,198,4,5
Ukraine,2012,Developing,3855.42128,455933,15.1,77,25,5,5
Ukraine,2011,Developing,3569.75727,45761,14.9,75,24,5,5
Ukraine,2010,Developing,2965.142365,45877,14.9,69.8,212,5,6
Ukraine,2009,Developing,2545.48341,46533,14.9,69.2,231,5,6
Ukraine,2008,Developing,3891.37823,462582,14.9,67.7,273,5,6
Ukraine,2007,Developing,368.68998,465935,14.8,67.5,277,5,6
Ukraine,2006,Developing,233.18831,4678775,14.7,67.7,267,5,6
Ukraine,2005,Developing,1828.717626,471515,14.5,67,278,5,6
Ukraine,2004,Developing,1367.352433,474516,14.6,67.4,267,5,6
Ukraine,2003,Developing,148.522488,4781295,14.3,67.6,256,6,6
Ukraine,2002,Developing,879.475486,48225,13.9,67.6,256,6,7
Ukraine,2001,Developing,78.738243,48683865,13.2,67.7,253,6,7
Ukraine,2000,Developing,635.789635,49175848,13.3,67.5,257,6,8
UnitedArabEmirates,2015,Developing,3911.74689,,13.3,77.1,75,1,1
UnitedArabEmirates,2014,Developing,44449.7435,,13.3,76.9,77,1,1
UnitedArabEmirates,2013,Developing,4335.64268,,13.3,76.7,78,1,1
UnitedArabEmirates,2012,Developing,42112.23565,,13.3,76.5,8,1,1
UnitedArabEmirates,2011,Developing,4462.3129,,13.3,76.3,81,1,1
UnitedArabEmirates,2010,Developing,3549.14832,,13.3,76.2,82,1,1
UnitedArabEmirates,2009,Developing,3372.57517,,13.2,76,84,1,1
UnitedArabEmirates,2008,Developing,45758.9554,,13.1,75.8,85,1,1
UnitedArabEmirates,2007,Developing,42672.61323,,12.9,75.6,87,1,1
UnitedArabEmirates,2006,Developing,42372.22166,,12.8,75.4,89,1,1
UnitedArabEmirates,2005,Developing,39439.8197,,12.6,75.3,92,1,1
UnitedArabEmirates,2004,Developing,36161.1761,,12.4,75.1,95,1,1
UnitedArabEmirates,2003,Developing,3323.52318,,12.3,74.9,98,1,1
UnitedArabEmirates,2002,Developing,31311.35936,,12.1,74.7,11,1,1
UnitedArabEmirates,2001,Developing,3161.52935,,12,74.5,14,1,1
UnitedArabEmirates,2000,Developing,3371.26869,,11.8,74.2,17,1,1
UnitedKingdomofGreatBritainandNorthernIreland,2015,Developed,,,,81.2,69,3,4
UnitedKingdomofGreatBritainandNorthernIreland,2014,Developed,,,,81,71,3,4
UnitedKingdomofGreatBritainandNorthernIreland,2013,Developed,,,,87,72,3,4
UnitedKingdomofGreatBritainandNorthernIreland,2012,Developed,,,,86,72,3,4
UnitedKingdomofGreatBritainandNorthernIreland,2011,Developed,,,,86,74,3,4
UnitedKingdomofGreatBritainandNorthernIreland,2010,Developed,,,,82,77,3,4
UnitedKingdomofGreatBritainandNorthernIreland,2009,Developed,,,,81,78,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2008,Developed,,,,79.6,8,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2007,Developed,,,,79.5,8,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2006,Developed,,,,79.3,82,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2005,Developed,,,,79,82,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2004,Developed,,,,78.8,83,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2003,Developed,,,,78.3,86,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2002,Developed,,,,78.2,87,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2001,Developed,,,,78,88,4,4
UnitedKingdomofGreatBritainandNorthernIreland,2000,Developed,,,,77.8,89,4,5
UnitedRepublicofTanzania,2015,Developing,,,,61.8,279,85,119
UnitedRepublicofTanzania,2014,Developing,,,,67,34,86,121
UnitedRepublicofTanzania,2013,Developing,,,,59.7,323,86,124
UnitedRepublicofTanzania,2012,Developing,,,,58.6,348,87,126
UnitedRepublicofTanzania,2011,Developing,,,,58.3,348,88,128
UnitedRepublicofTanzania,2010,Developing,,,,57.5,36,89,131
UnitedRepublicofTanzania,2009,Developing,,,,56.9,368,91,135
UnitedRepublicofTanzania,2008,Developing,,,,56.2,376,92,138
UnitedRepublicofTanzania,2007,Developing,,,,54.5,411,94,141
UnitedRepublicofTanzania,2006,Developing,,,,53.1,437,96,145
UnitedRepublicofTanzania,2005,Developing,,,,52.2,449,97,149
UnitedRepublicofTanzania,2004,Developing,,,,51.5,454,100,154
UnitedRepublicofTanzania,2003,Developing,,,,58,459,103,160
UnitedRepublicofTanzania,2002,Developing,,,,52,46,106,166
UnitedRepublicofTanzania,2001,Developing,,,,49.6,46,110,173
UnitedRepublicofTanzania,2000,Developing,,,,49.2,457,114,181
UnitedStatesofAmerica,2015,Developed,,,,79.3,13,23,26
UnitedStatesofAmerica,2014,Developed,,,,79.1,14,23,27
UnitedStatesofAmerica,2013,Developed,,,,78.9,16,23,27
UnitedStatesofAmerica,2012,Developed,,,,78.8,16,24,28
